date,channel,platform,creativeid,adlength,headlinepurpose,backgroundcolor_luminance,headlinelength,subheadlinelength,ctalength,spend,impressions,clicks,revenue
2025-02-17,display,google_ads,CMDSAMM-CID0035,Static,Campaign Slogan,Light,19,37,9,127.807397,10106.74,31.5,0
2025-02-17,display,google_ads,CMDSAMM-CID0036,Static,Campaign Slogan,Light,19,22,9,1001.038494,16654.2963,92.14074074,0
2025-02-17,display,google_ads,CMDSAMM-CID0037,Static,Campaign Slogan,Medium,19,24,9,4084.715196,28176.78621,87.66896552,0
2025-02-17,display,google_ads,CMDSAMM-CID0038,Static,Campaign Slogan,Dark,19,23,9,1317.446103,165227.36,315.24,0
2025-02-17,display,google_ads,CMDSAMM-CID0039,Static,Campaign Slogan,Dark,19,24,9,702.8444444,10931.375,54.20625,0
2025-02-17,display,google_ads,CMDSAMM-CID0040,Static,Campaign Slogan,Dark,19,20,9,1841.817014,20946.71515,126.3818182,0
2025-02-17,display,google_ads,CMDSMKS-CID3,Static,Product Detail,Light,16,27,9,301.32886,17698.45,81.9,0
2025-02-17,display,google_ads,CMDSMKS-CID4,Static,Product Detail,Medium,15,23,9,728.6810514,6322.4,29.8,0
2025-02-17,display,google_ads,CMDSMKS-CID5,Static,Product Detail,Light,18,19,9,105.66358,6006.4,35.8,0
2025-02-17,display,google_ads,CMDSMKS-CID7,Static,Product Detail,Medium,19,21,9,56.64654,5210.8,14.84,0
2025-02-17,display,google_ads,CMDSMKS-CID8,Static,Product Detail,Light,16,21,9,86.4649275,8626.8,26.25,0
2025-02-17,display,google_ads,CMDSPMM-CID1,Static,Product Detail,Light,15,19,5,80.73358,3567.2,19.6,0
2025-02-17,display,google_ads,CMDSPMM-CID10,Static,Product Detail,Light,20,20,5,405.5445282,27816.18824,104.5058824,0
2025-02-17,display,google_ads,CMDSPMM-CID11,Static,Product Detail,Light,16,14,5,1025.819812,118846.8235,354.4470588,0
2025-02-17,display,google_ads,CMDSPMM-CID4,Static,Product Detail,Light,19,29,5,71.8,6352.4,32.6,0
2025-02-17,display,google_ads,CMDSPMM-CID5,Static,Product Detail,Light,17,23,5,531.596405,8440.6,51.45,0
2025-02-17,display,google_ads,CMDSPMM-CID6,Static,Product Detail,Medium,18,22,5,1955.852243,144028,421.4,0
2025-02-17,display,google_ads,CMDSPMM-CID8,Static,Product Detail,Light,16,27,5,310.3943467,7260.866667,49,0
2025-02-17,display,google_ads,CMDSPMM-CID9,Static,Product Detail,Light,20,20,5,122.3333567,6578.6,40.6,0
2025-02-17,display,google_ads,CMDSSTR-CID1,Static,Product Detail,Medium,16,20,9,1548.668385,14811.3,63.40833333,0
2025-02-17,display,google_ads,CMDSSTR-CID10,Static,Product Detail,Light,12,28,9,3836.78425,487953.2,940.9333333,0
2025-02-17,display,google_ads,CMDSSTR-CID12,Static,Product Detail,Light,21,13,9,843.2600056,76265.93333,185.1111111,0
2025-02-17,display,google_ads,CMDSSTR-CID14,Static,Product Detail,Light,16,21,9,523.1156073,53241.49091,193.4545455,0
2025-02-17,display,google_ads,CMDSSTR-CID15,Static,Product Detail,Light,21,31,9,444.7792635,32750.77647,76.50588235,0
2025-02-17,display,google_ads,CMDSSTR-CID17,Static,Product Detail,Light,13,16,9,3159.18592,131894.9692,620.3076923,0
2025-02-17,display,google_ads,CMDSSTR-CID18,Static,Product Detail,Light,11,22,9,1780.269986,26038.7,143.9,0
2025-02-17,display,google_ads,CMDSSTR-CID2,Static,Product Detail,Light,12,13,9,2088.768786,93833.5,512,0
2025-02-17,display,google_ads,CMDSSTR-CID3,Static,Product Detail,Light,17,22,9,2918.518366,266322.4,759.6,0
2025-02-17,display,google_ads,CMDSSTR-CID4,Static,Product Detail,Light,17,17,9,601.2829774,49059.28696,141.5217391,0
2025-02-17,display,google_ads,CMDSSTR-CID5,Static,Product Detail,Light,16,13,9,8109.770249,461862.8,1192.8,0
2025-02-17,display,google_ads,CMDSSTR-CID6,Static,Product Detail,Light,19,28,9,908.9121625,37339.4,101.4416667,0
2025-02-17,display,google_ads,CMDSSTR-CID9,Static,Product Detail,Light,19,18,9,1195.327641,61227.11304,364.1217391,0
2025-02-17,display,google_ads,CMDSTEC-CID3,Static,Product Detail,Light,22,19,5,106.4857143,7194.8,40.6,0
2025-02-17,display,google_ads,CMDSTEC-CID6,Static,Product Detail,Light,18,28,5,132,5482.4,37.8,0
2025-02-17,display,google_ads,CMDSTEC-CID7,Static,Product Detail,Light,16,27,5,175.2112382,7489.490909,36.4,0
2025-02-17,display,google_ads,CMDSTEC-CID8,Static,Product Detail,Light,14,15,5,179.774548,10060.96,62.44,0
2025-02-17,paid_social,meta,CMDSABH-CID0001,Static,Campaign Slogan,Light,19,27,9,1277.328571,8141.2,26.5,169.8440179
2025-02-17,paid_social,meta,CMDSABH-CID0002,Static,Campaign Slogan,Light,22,24,9,2430.971429,7727.6,9.2,0
2025-02-17,paid_social,meta,CMDSABH-CID0003,15s,Campaign Slogan,Light,29,55,3,2498.057143,8409.2,10,0
2025-02-17,paid_social,meta,CMDSABH-CID0003,Static,Campaign Slogan,Light,22,19,9,2498.057143,8409.2,10,0
2025-02-17,paid_social,meta,CMDSABH-CID0004,Static,Campaign Slogan,Light,27,24,9,6818.04762,166738.6667,1035.866667,4340.845655
2025-02-17,paid_social,meta,CMDSADY-CID0001,10s,Campaign Slogan,Dark,5,42,3,12069.95238,361322.2667,1665.4,4895.796738
2025-02-17,paid_social,meta,CMDSADY-CID0001,Static,Campaign Slogan,Dark,5,42,9,12069.95238,361322.2667,1665.4,4895.796738
2025-02-17,paid_social,meta,CMDSADY-CID0002,10s,Campaign Slogan,Dark,5,41,3,2396.432653,64964.62857,714.4571429,1255.40021
2025-02-17,paid_social,meta,CMDSADY-CID0002,Static,Campaign Slogan,Dark,5,41,9,2396.432653,64964.62857,714.4571429,1255.40021
2025-02-17,paid_social,meta,CMDSADY-CID0003,10s,Campaign Slogan,Dark,5,37,3,2288.890909,63951.57576,524.2787879,1145.222698
2025-02-17,paid_social,meta,CMDSADY-CID0003,Static,Campaign Slogan,Dark,5,37,9,2288.890909,63951.57576,524.2787879,1145.222698
2025-02-17,paid_social,meta,CMDSADY-CID0004,Static,Campaign Slogan,Dark,5,41,9,5165.904762,104175.6,691,2959.585605
2025-02-17,paid_social,meta,CMDSAMM-CID0001,Static,Campaign Slogan,Light,19,14,3,188.6,11120.2,3.5,0
2025-02-17,paid_social,meta,CMDSAMM-CID0003,Static,Campaign Slogan,Light,19,21,3,155.0571429,9112.4,4.6,0
2025-02-17,paid_social,meta,CMDSAMM-CID0005,Static,Campaign Slogan,Light,19,37,3,287.3777778,17914.08889,8.4,0
2025-02-17,paid_social,meta,CMDSAMM-CID0006,Static,Campaign Slogan,Light,19,22,3,55.3,3431.4,1.866666667,0
2025-02-17,paid_social,meta,CMDSAMM-CID0007,Static,Campaign Slogan,Medium,19,24,3,386.14,26305.16,9.1,0
2025-02-17,paid_social,meta,CMDSAMM-CID0008,Static,Campaign Slogan,Dark,19,23,3,198.4444444,13218.48889,9.488888889,0
2025-02-17,paid_social,meta,CMDSAMM-CID0009,Static,Campaign Slogan,Dark,19,24,3,141.96,8308.72,2.24,0
2025-02-17,paid_social,meta,CMDSAMM-CID0010,Static,Campaign Slogan,Dark,19,20,3,129.15,7598.5,5.25,0
2025-02-17,paid_social,meta,CMDSBTS-CID3,Static,Product Detail,Medium,15,17,3,1071.15,2959.6,3.85,0
2025-02-17,paid_social,meta,CMDSBTS-CID6,Static,Product Detail,Medium,18,22,3,2170,47405.2,225.4,1687.806787
2025-02-17,paid_social,meta,CMDSLLY-CID1,15s,Acquisition,Light,49,38,3,4933.557143,181820.6,14,0
2025-02-17,paid_social,meta,CMDSMED-CID3,Static,Product Detail,Light,16,27,3,754.7857143,22483.6,98.8,265.3434939
2025-02-17,paid_social,meta,CMDSMED-CID4,Static,Product Detail,Medium,15,23,3,3979.728571,101156,507.9,780.3761098
2025-02-17,paid_social,meta,CMDSMED-CID5,Static,Product Detail,Light,18,19,3,352,7040,114,0
2025-02-17,paid_social,meta,CMDSMED-CID7,Static,Product Detail,Medium,19,21,3,141.08,4062.8,52.36,0
2025-02-17,paid_social,meta,CMDSRES-CID0065,Static,Acquisition,Light,21,179,3,2613.985714,97707.6,35.4,0
2025-02-17,paid_social,meta,CMDSRES-CID0065,Static,Acquisition,Light,24,182,3,2613.985714,97707.6,35.4,0
2025-02-17,paid_social,meta,CMDSRES-CID0066,Static,Acquisition,Light,21,179,3,11540.52857,436285,210.5,0
2025-02-17,paid_social,meta,CMDSRES-CID0066,Static,Acquisition,Light,24,182,3,11540.52857,436285,210.5,0
2025-02-17,paid_social,meta,CMDSSHE-CID1,Static,Product Detail,Medium,16,20,3,264.4714286,7457.2,93.7,0
2025-02-17,paid_social,meta,CMDSSHE-CID10,Static,Product Detail,Light,12,28,3,7830.808696,219061.8957,1141.547826,2201.437283
2025-02-17,paid_social,meta,CMDSSHE-CID12,Static,Product Detail,Light,21,13,3,2850.361538,60016.27692,213.2846154,1825.687142
2025-02-17,paid_social,meta,CMDSSHE-CID14,Static,Product Detail,Light,16,21,3,704.5157895,19041.76842,234.3157895,403.6716148
2025-02-17,paid_social,meta,CMDSSHE-CID15,Static,Product Detail,Light,21,31,3,1931.957143,58147.8,247.4,571.0760231
2025-02-17,paid_social,meta,CMDSSHE-CID17,Static,Product Detail,Light,13,16,3,2130.857143,53192,730.3,1641.429538
2025-02-17,paid_social,meta,CMDSSHE-CID18,Static,Product Detail,Light,11,22,3,2685.85,95383.16667,960.8666667,2166.823485
2025-02-17,paid_social,meta,CMDSSHE-CID2,Static,Product Detail,Light,12,13,3,206.7285714,7234.6,75.9,579.325109
2025-02-17,paid_social,meta,CMDSSHE-CID3,Static,Product Detail,Light,17,22,3,6798.133334,236317.3333,2378.466667,2327.14082
2025-02-17,paid_social,meta,CMDSSHE-CID4,Static,Product Detail,Light,17,17,3,1815.014286,49199.2,648.2,1741.644428
2025-02-17,paid_social,meta,CMDSSHE-CID5,Static,Product Detail,Light,16,13,3,4825.157143,180811.1,1398.75,6073.781584
2025-02-17,paid_social,meta,CMDSSHE-CID6,Static,Product Detail,Light,19,28,3,535.2571429,16367,189.5,0
2025-02-17,paid_social,meta,CMDSSHE-CID8,Static,Product Detail,Light,13,24,3,486.9571429,9698.4,57.8,248.1022749
2025-02-17,paid_social,meta,CMDSSHE-CID9,Static,Product Detail,Light,19,18,3,629.2,14727.4,55.2,1180.639384
2025-02-17,paid_social,meta,CMDSSTR-CID1,Static,Campaign Slogan,Light,60,53,3,1496.714286,107884.6,72.7,0
2025-02-17,paid_social,meta,CMDSSTR-CID3,Static,Campaign Slogan,Light,61,55,3,7018.414286,432980,258.1,0
2025-02-17,paid_social,meta,CMDSSTR-CID4,Static,Campaign Slogan,Light,61,55,3,156.1333333,10856.53333,4.2,0
2025-02-17,paid_social,meta,CMDSSTR-CID9,Static,Campaign Slogan,Light,72,77,3,1842.742859,136572.4,60.06666667,219.4718601
2025-02-17,paid_social,meta,CMDSTEC-CID12,Static,Product Detail,Medium,22,18,3,1849.019048,34694.93333,165.5333333,625.5146823
2025-02-17,paid_social,meta,CMDSTEC-CID8,Static,Product Detail,Medium,20,22,3,3183.142857,81904.4,278.6,3248.250135
2025-02-17,paid_social,pinterest,CMDSABH-CID0001,Static,Campaign Slogan,Light,19,27,9,197.0696,21644.7,35,0
2025-02-17,paid_social,pinterest,CMDSABH-CID0002,Static,Campaign Slogan,Light,22,24,9,9672.634235,448406.7,1571.15,8538.074565
2025-02-17,paid_social,pinterest,CMDSABH-CID0003,15s,Campaign Slogan,Light,29,55,3,1950.858515,408077.6,347.9,274.304142
2025-02-17,paid_social,pinterest,CMDSABH-CID0003,Static,Campaign Slogan,Light,22,19,9,1950.858515,408077.6,347.9,274.304142
2025-02-17,paid_social,pinterest,CMDSABH-CID0004,Static,Campaign Slogan,Light,27,24,9,403.338875,21273.7,68.25,0
2025-02-17,paid_social,pinterest,CMDSADY-CID0001,10s,Campaign Slogan,Dark,5,42,3,2197.51911,113952.3,371,0
2025-02-17,paid_social,pinterest,CMDSADY-CID0001,Static,Campaign Slogan,Dark,5,42,9,2197.51911,113952.3,371,0
2025-02-17,paid_social,pinterest,CMDSADY-CID0002,10s,Campaign Slogan,Dark,5,41,3,257.391375,15026.9,43.4,0
2025-02-17,paid_social,pinterest,CMDSADY-CID0002,Static,Campaign Slogan,Dark,5,41,9,257.391375,15026.9,43.4,0
2025-02-17,paid_social,pinterest,CMDSADY-CID0003,10s,Campaign Slogan,Dark,5,37,3,597.333195,54777.1,116.9,0
2025-02-17,paid_social,pinterest,CMDSADY-CID0003,Static,Campaign Slogan,Dark,5,37,9,597.333195,54777.1,116.9,0
2025-02-17,paid_social,pinterest,CMDSADY-CID0004,Static,Campaign Slogan,Dark,5,41,9,482.122265,22297.1,89.6,0
2025-02-17,paid_social,pinterest,CMDSAMM-CID0021,Static,Campaign Slogan,Light,19,14,3,53.22217429,4830,10.6,0
2025-02-17,paid_social,pinterest,CMDSAMM-CID0022,Static,Campaign Slogan,Light,19,14,3,174.6924357,11402.6,38.4,0
2025-02-17,paid_social,pinterest,CMDSAMM-CID0024,Static,Campaign Slogan,Light,19,15,3,9.208105,3408.3,2.1,0
2025-02-17,paid_social,pinterest,CMDSAMM-CID0026,Static,Campaign Slogan,Light,19,22,3,294.5513,20589.2,64.7,179.4648436
2025-02-17,paid_social,pinterest,CMDSAMM-CID0028,Static,Campaign Slogan,Dark,19,23,3,18.64537714,3976.4,4.2,0
2025-02-17,paid_social,pinterest,CMDSAMM-CID0029,Static,Campaign Slogan,Dark,19,24,3,87.21222,4972,20.4,163.0502571
2025-02-17,paid_social,pinterest,CMDSAMM-CID0030,Static,Campaign Slogan,Dark,19,20,3,795.8016657,56488.2,177.8,922.8289193
2025-02-17,paid_social,pinterest,CMDSMED-CID4,Static,Product Detail,Medium,15,23,3,89.72940857,4494.4,15.4,0
2025-02-17,paid_social,pinterest,CMDSMED-CID8,Static,Product Detail,Light,16,21,3,22.33458571,8461.6,4.4,0
2025-02-17,paid_social,pinterest,CMDSPMM-CID1,Static,Product Detail,Medium,16,20,3,2327.237146,99328,315.2,0
2025-02-17,paid_social,pinterest,CMDSPMM-CID10,Static,Product Detail,Light,12,28,3,1723.376394,75782.8,284,445.4723971
2025-02-17,paid_social,pinterest,CMDSPMM-CID12,Static,Product Detail,Light,21,13,3,37.36328,4265.8,6.3,0
2025-02-17,paid_social,pinterest,CMDSPMM-CID14,Static,Product Detail,Light,16,21,3,14.973672,4494,3.36,0
2025-02-17,paid_social,pinterest,CMDSPMM-CID17,Static,Product Detail,Light,13,16,3,104.0865114,11439.2,12.2,0
2025-02-17,paid_social,pinterest,CMDSPMM-CID18,Static,Product Detail,Light,11,22,3,3433.507187,216177.6,597.6,490.6039315
2025-02-17,paid_social,pinterest,CMDSPMM-CID2,Static,Product Detail,Light,12,13,3,283.88002,27519.2,39.6,0
2025-02-17,paid_social,pinterest,CMDSPMM-CID3,Static,Product Detail,Light,17,22,3,5350.487329,299047.6,974.8,491.5675767
2025-02-17,paid_social,pinterest,CMDSPMM-CID4,Static,Product Detail,Light,17,17,3,8621.287569,360309.2,1135.2,822.6046145
2025-02-17,paid_social,pinterest,CMDSPMM-CID5,Static,Product Detail,Light,16,13,3,4538.231071,297904.4,875.8,132.2372531
2025-02-17,paid_social,pinterest,CMDSPMM-CID6,Static,Product Detail,Light,19,28,3,781.2287857,50018,110.2,0
2025-02-17,paid_social,snapchat,CMDSABH-CID0001,Static,Campaign Slogan,Light,19,27,9,1273.36,26515.72,72.38,282.10614
2025-02-17,paid_social,snapchat,CMDSABH-CID0002,Static,Campaign Slogan,Light,22,24,9,1067.4,20057.24,73.36,132.2372531
2025-02-17,paid_social,snapchat,CMDSABH-CID0003,15s,Campaign Slogan,Light,29,55,3,1573.24,32182.64,104.3,938.1439686
2025-02-17,paid_social,snapchat,CMDSABH-CID0003,Static,Campaign Slogan,Light,22,19,9,1573.24,32182.64,104.3,938.1439686
2025-02-17,paid_social,snapchat,CMDSABH-CID0004,Static,Campaign Slogan,Light,27,24,9,2032.56,46996.6,145.88,313.3670266
2025-02-17,paid_social,snapchat,CMDSADY-CID0001,10s,Campaign Slogan,Dark,5,42,3,2725.72,69680.52,262.22,904.5028113
2025-02-17,paid_social,snapchat,CMDSADY-CID0001,Static,Campaign Slogan,Dark,5,42,9,2725.72,69680.52,262.22,904.5028113
2025-02-17,paid_social,snapchat,CMDSADY-CID0002,10s,Campaign Slogan,Dark,5,41,3,1550.1,28976.08,98.14,476.0541113
2025-02-17,paid_social,snapchat,CMDSADY-CID0002,Static,Campaign Slogan,Dark,5,41,9,1550.1,28976.08,98.14,476.0541113
2025-02-17,paid_social,snapchat,CMDSADY-CID0003,10s,Campaign Slogan,Dark,5,37,3,2348.42,57053.64,196,508.6373705
2025-02-17,paid_social,snapchat,CMDSADY-CID0003,Static,Campaign Slogan,Dark,5,37,9,2348.42,57053.64,196,508.6373705
2025-02-17,paid_social,snapchat,CMDSADY-CID0004,Static,Campaign Slogan,Dark,5,41,9,1042.22,19278.56,69.16,595.8434309
2025-02-17,paid_social,snapchat,CMDSAMM-CID0011,Static,Campaign Slogan,Light,19,14,3,644.1571429,16324.4,44.9,0
2025-02-17,paid_social,snapchat,CMDSAMM-CID0012,Static,Campaign Slogan,Light,19,14,3,757.4,17039.6,55.5,1331.131501
2025-02-17,paid_social,snapchat,CMDSAMM-CID0013,Static,Campaign Slogan,Light,19,21,3,324.9285714,8130.8,22.5,0
2025-02-17,paid_social,snapchat,CMDSAMM-CID0014,Static,Campaign Slogan,Light,19,15,3,288.5428571,6850.8,15.2,0
2025-02-17,paid_social,snapchat,CMDSAMM-CID0015,Static,Campaign Slogan,Light,19,37,3,672.3571429,19405.8,50.4,307.2690002
2025-02-17,paid_social,snapchat,CMDSAMM-CID0016,Static,Campaign Slogan,Light,19,22,3,252.5714286,6431.2,18,0
2025-02-17,paid_social,snapchat,CMDSAMM-CID0017,Static,Campaign Slogan,Medium,19,24,3,505.4857143,13496,28.8,0
2025-02-17,paid_social,snapchat,CMDSAMM-CID0018,Static,Campaign Slogan,Dark,19,23,3,1171.471429,35430.6,87.1,180.3716133
2025-02-17,paid_social,snapchat,CMDSAMM-CID0019,Static,Campaign Slogan,Dark,19,24,3,403.3428571,7183.2,18.4,191.3661963
2025-02-17,paid_social,snapchat,CMDSAMM-CID0020,Static,Campaign Slogan,Dark,19,20,3,1707.657143,33610,96.6,3924.040533
2025-02-17,paid_social,snapchat,CMDSLLY-CID1,15s,Acquisition,Light,49,38,3,3558.714286,70396.2,146.4,0
2025-02-17,paid_social,snapchat,CMDSMED-CID5,Static,Product Detail,Light,18,19,3,231.76,4747.68,10.36,0
2025-02-17,paid_social,snapchat,CMDSRES-CID0067,Static,Acquisition,Light,21,179,3,4247.914286,83224.8,219.5,0
2025-02-17,paid_social,snapchat,CMDSRES-CID0067,Static,Acquisition,Light,24,3,3,4247.914286,83224.8,219.5,0
2025-02-17,paid_social,snapchat,CMDSRES-CID0068,Static,Acquisition,Light,21,179,3,4117.442857,82808.6,220.2,0
2025-02-17,paid_social,snapchat,CMDSRES-CID0068,Static,Acquisition,Light,24,3,3,4117.442857,82808.6,220.2,0
2025-02-17,paid_social,snapchat,CMDSSHE-CID10,Static,Product Detail,Light,12,28,3,1835.942857,37624.4,131.8,1333.618521
2025-02-17,paid_social,snapchat,CMDSSHE-CID12,Static,Product Detail,Light,21,13,3,3619.4,104372.8,301.4,2607.659439
2025-02-17,paid_social,snapchat,CMDSSHE-CID14,Static,Product Detail,Light,16,21,3,364.7272727,6741.636364,24.81818182,604.2735344
2025-02-17,paid_social,snapchat,CMDSSHE-CID15,Static,Product Detail,Light,21,31,3,733.3166667,13623.86667,40.01666667,0
2025-02-17,paid_social,snapchat,CMDSSHE-CID18,Static,Product Detail,Light,11,22,3,17743.21538,604908.9846,1746.015385,3689.582601
2025-02-17,paid_social,snapchat,CMDSSHE-CID3,Static,Product Detail,Light,17,22,3,1577.446154,31132.55385,147.8615385,3373.417847
2025-02-17,paid_social,snapchat,CMDSSHE-CID5,Static,Product Detail,Light,16,13,3,8344.442857,190080.4,696.6,7448.358113
2025-02-17,paid_social,snapchat,CMDSSHE-CID8,Static,Product Detail,Light,13,24,3,585.9333333,10012.33333,28.46666667,0
2025-02-17,paid_social,snapchat,CMDSTEC-CID7,Static,Product Detail,Light,16,27,3,1633.714286,20714.4,49.2,478.5729161
2025-02-17,paid_social,tiktok,CMDSPMM-CID7,12s,Product Detail,Light,45,45,3,3217.428571,68019.2,211.4,528.9490126
2025-02-17,paid_social,tiktok,CMDSSHE-CID1,12s,Product Detail,Light,38,38,3,604.56,12433.96,37.38,0
2025-02-17,paid_social,tiktok,CMDSSHE-CID2,12s,Product Detail,Light,38,38,3,993.7,18991.7,57.4,0
2025-02-17,paid_social,tiktok,CMDSSHE-CID3,12s,Product Detail,Medium,38,38,3,624.6,13807.15,29.925,0
2025-02-17,paid_social,tiktok,CMDSTEC-CID1,12s,Product Detail,Light,34,34,3,2352.028571,55400.4,134,570.6759
2025-02-17,paid_social,tiktok,CMDSTEC-CID2,12s,Product Detail,Light,38,38,3,2069.529412,48739.43529,108.0470588,311.146478
2025-02-17,paid_social,tiktok,CMDSTEC-CID3,12s,Product Detail,Medium,41,41,3,1924.5,50190.28,120.4,0
2025-02-17,paid_social,tiktok,CMDSTEC-CID4,12s,Product Detail,Light,39,39,3,1161.622222,22109.42222,64.55555556,0
2025-02-17,paid_social,tiktok,CMDSTEC-CID5,12s,Product Detail,Light,38,38,3,1573.942857,35774,85.4,0
2025-02-24,display,dv360,CMDSABH-CID0001,Static,Campaign Slogan,Light,19,27,9,158.4181818,7784.509091,0.763636364,0
2025-02-24,display,dv360,CMDSABH-CID0002,Static,Campaign Slogan,Light,22,24,9,128.5151515,5017.515152,1.739393939,0
2025-02-24,display,dv360,CMDSABH-CID0003,15s,Campaign Slogan,Light,29,55,3,255.6740741,11087.8963,2.437037037,0
2025-02-24,display,dv360,CMDSABH-CID0003,Static,Campaign Slogan,Light,22,19,9,255.6740741,11087.8963,2.437037037,0
2025-02-24,display,dv360,CMDSABH-CID0004,Static,Campaign Slogan,Light,27,24,9,274.4615385,10611.35385,3.446153846,0
2025-02-24,display,dv360,CMDSADY-CID0001,10s,Campaign Slogan,Dark,5,42,3,78.4,3830.4,0.311111111,0
2025-02-24,display,dv360,CMDSADY-CID0001,Static,Campaign Slogan,Dark,5,42,9,78.4,3830.4,0.311111111,0
2025-02-24,display,dv360,CMDSADY-CID0002,10s,Campaign Slogan,Dark,5,41,3,123.875,5638.15,1.1375,0
2025-02-24,display,dv360,CMDSADY-CID0002,Static,Campaign Slogan,Dark,5,41,9,123.875,5638.15,1.1375,0
2025-02-24,display,dv360,CMDSADY-CID0003,10s,Campaign Slogan,Dark,5,37,3,188.2,8588.72,1.026666667,0
2025-02-24,display,dv360,CMDSADY-CID0003,Static,Campaign Slogan,Dark,5,37,9,188.2,8588.72,1.026666667,0
2025-02-24,display,dv360,CMDSADY-CID0004,Static,Campaign Slogan,Dark,5,41,9,138.4375,7085.75,1.6625,0
2025-02-24,display,dv360,CMDSAMM-CID0031,Static,Campaign Slogan,Light,19,14,9,792.2086022,32291.85806,7.451612903,49.57580938
2025-02-24,display,dv360,CMDSAMM-CID0032,Static,Campaign Slogan,Light,19,14,9,382.1333333,16627.58222,4.324444444,0
2025-02-24,display,dv360,CMDSAMM-CID0033,Static,Campaign Slogan,Light,19,21,9,400.0982456,15118.32982,2.996491228,98.86170174
2025-02-24,display,dv360,CMDSAMM-CID0034,Static,Campaign Slogan,Light,19,15,9,419.4355556,14997.23556,4.168888889,85.34640836
2025-02-24,display,dv360,CMDSAMM-CID0035,Static,Campaign Slogan,Light,19,37,9,582.4294118,19880.74118,3.973529412,168.7295661
2025-02-24,display,dv360,CMDSAMM-CID0036,Static,Campaign Slogan,Light,19,22,9,1159.024,40934.992,10.024,181.0067884
2025-02-24,display,dv360,CMDSAMM-CID0037,Static,Campaign Slogan,Medium,19,24,9,235.6611111,11179,2.138888889,0
